ROM variant detected: ntsc-final
🎮 EXTRACTING FILES FROM NTSC-FINAL ROM
============================================================
Found 2015 file offset entries
Found 2014 file names

📋 DETAILED FILE LISTING (2014 files)
--------------------------------------------------------------------------------
Idx Type     Category  Size      Uncomp    Name
--------------------------------------------------------------------------------
468  Z    bgdata       175B      624B  bgdata/bg_uff_tilesZ
469  Z    setup        264B      816B  UsetupoldZ
470  Z    setup         30B       64B  Ump_setupoldZ
471  Z    bgdata        22B       48B  bgdata/bg_old_padsZ
472  Z    bgdata       175B      624B  bgdata/bg_old_tilesZ
473  Z    setup        875B      2.7K  UsetupateZ
474  Z    setup         30B       64B  Ump_setupateZ
475  Z    bgdata      16.4K     40.4K  bgdata/bg_ate_padsZ
476  Z    bgdata       175B      624B  bgdata/bg_ate_tilesZ
477  Z    setup         30B       64B  UsetuplamZ
478  Z    setup         30B       64B  Ump_setuplamZ
479  Z    bgdata        22B       48B  bgdata/bg_lam_padsZ
480  Z    bgdata       175B      624B  bgdata/bg_lam_tilesZ
481  Z    setup         30B       64B  Usetupmp1Z
482  Z    setup        590B      8.5K  Ump_setupmp1Z
483  Z    bgdata       6.6K     17.5K  bgdata/bg_mp1_padsZ
484  Z    bgdata      14.8K     47.1K  bgdata/bg_mp1_tilesZ
485  Z    setup         30B       64B  Usetupmp2Z
486  Z    setup         44B       80B  Ump_setupmp2Z
487  Z    bgdata        22B       48B  bgdata/bg_mp2_padsZ
488  Z    bgdata       175B      624B  bgdata/bg_mp2_tilesZ
489  Z    setup         46B       96B  Usetupmp3Z
490  Z    setup        620B     10.0K  Ump_setupmp3Z
491  Z    bgdata       7.4K     19.4K  bgdata/bg_mp3_padsZ
492  Z    bgdata      13.7K     41.0K  bgdata/bg_mp3_tilesZ
493  Z    setup         32B       64B  Usetupmp4Z
494  Z    setup        422B      5.5K  Ump_setupmp4Z
495  Z    bgdata      10.3K     29.9K  bgdata/bg_mp4_padsZ
496  Z    bgdata      15.8K     49.0K  bgdata/bg_mp4_tilesZ
497  Z    setup         30B       64B  Usetupmp5Z
498  Z    setup        448B      7.5K  Ump_setupmp5Z
499  Z    bgdata       7.3K     18.3K  bgdata/bg_mp5_padsZ
500  Z    bgdata      10.8K     34.3K  bgdata/bg_mp5_tilesZ
501  Z    setup         30B       64B  Usetupmp6Z
502  Z    setup         41B       80B  Ump_setupmp6Z
503  Z    bgdata        22B       48B  bgdata/bg_mp6_padsZ
504  Z    bgdata       175B      624B  bgdata/bg_mp6_tilesZ
505  Z    setup         27B       64B  Usetupmp7Z
506  Z    setup         49B       96B  Ump_setupmp7Z
507  Z    bgdata        22B       48B  bgdata/bg_mp7_padsZ
508  Z    bgdata       175B      624B  bgdata/bg_mp7_tilesZ
509  Z    setup         29B       64B  Usetupmp8Z
510  Z    setup         49B       96B  Ump_setupmp8Z
511  Z    bgdata        22B       48B  bgdata/bg_mp8_padsZ
512  Z    bgdata       175B      624B  bgdata/bg_mp8_tilesZ
513  Z    setup         30B       64B  Usetupmp9Z
514  Z    setup        456B      7.3K  Ump_setupmp9Z
515  Z    bgdata       4.6K     11.1K  bgdata/bg_mp9_padsZ
516  Z    bgdata      11.9K     36.7K  bgdata/bg_mp9_tilesZ
517  Z    setup         94B      512B  Usetupmp10Z
518  Z    setup        488B      5.7K  Ump_setupmp10Z
519  Z    bgdata       4.5K     12.3K  bgdata/bg_mp10_padsZ
520  Z    bgdata      13.5K     46.2K  bgdata/bg_mp10_tilesZ
521  Z    setup         30B       64B  Usetupmp11Z
522  Z    setup        582B      9.8K  Ump_setupmp11Z
523  Z    bgdata       5.7K     15.8K  bgdata/bg_mp11_padsZ
524  Z    bgdata      25.3K     81.5K  bgdata/bg_mp11_tilesZ
525  Z    setup         30B       64B  Usetupmp12Z
526  Z    setup        787B     15.2K  Ump_setupmp12Z
527  Z    bgdata      11.4K     33.9K  bgdata/bg_mp12_padsZ
528  Z    bgdata      23.1K     72.4K  bgdata/bg_mp12_tilesZ
529  Z    setup         30B       64B  Usetupmp13Z
530  Z    setup        357B      4.9K  Ump_setupmp13Z
531  Z    bgdata       5.9K     14.9K  bgdata/bg_mp13_padsZ
532  Z    bgdata      17.3K     54.8K  bgdata/bg_mp13_tilesZ
533  Z    setup         30B       64B  Usetupmp14Z
534  Z    setup         43B       80B  Ump_setupmp14Z
535  Z    bgdata        22B       48B  bgdata/bg_mp14_padsZ
536  Z    bgdata       175B      624B  bgdata/bg_mp14_tilesZ
537  Z    setup         30B       64B  Usetupmp15Z
538  Z    setup        639B      9.0K  Ump_setupmp15Z
539  Z    bgdata       4.9K     13.9K  bgdata/bg_mp15_padsZ
540  Z    bgdata       7.6K     25.5K  bgdata/bg_mp15_tilesZ
541  Z    setup         30B       64B  Usetupmp16Z
542  Z    setup         41B       80B  Ump_setupmp16Z
543  Z    bgdata        22B       48B  bgdata/bg_mp16_padsZ
544  Z    bgdata       175B      624B  bgdata/bg_mp16_tilesZ
545  Z    setup         30B       64B  Usetupmp17Z
546  Z    setup         59B      112B  Ump_setupmp17Z
547  Z    bgdata        22B       48B  bgdata/bg_mp17_padsZ
548  Z    bgdata       175B      624B  bgdata/bg_mp17_tilesZ
549  Z    setup         30B       64B  Usetupmp18Z
550  Z    setup         49B       96B  Ump_setupmp18Z
551  Z    bgdata        22B       48B  bgdata/bg_mp18_padsZ
552  Z    bgdata       175B      624B  bgdata/bg_mp18_tilesZ
553  Z    setup         30B       64B  Usetupmp19Z
554  Z    setup         49B       96B  Ump_setupmp19Z
555  Z    bgdata        22B       48B  bgdata/bg_mp19_padsZ
556  Z    bgdata       175B      624B  bgdata/bg_mp19_tilesZ
557  Z    setup         30B       64B  Usetupmp20Z
558  Z    setup         49B       96B  Ump_setupmp20Z
559  Z    bgdata        22B       48B  bgdata/bg_mp20_padsZ
560  Z    bgdata       175B      624B  bgdata/bg_mp20_tilesZ
561  Z    chrs        14.3K     46.2K  Ca51airmanZ
562  Z    chrs         3.9K     11.1K  Cheadneil2Z
563  Z    props        1.9K      4.6K  Pci_sofaZ
564  Z    props        374B      656B  Pci_liftZ
565  Z    props        502B      1.0K  Pci_liftdoorZ
566  Z    chrs         5.1K     17.7K  CchicrobZ
567  Z    chrs        14.3K     45.3K  CstewardZ
568  Z    chrs         3.9K     10.7K  CheadedmcgZ
569  Z    chrs        14.1K     43.5K  CstewardessZ
570  Z    chrs         3.9K     10.9K  CheadankaZ
571  Z    chrs        18.7K     57.3K  CpresidentZ
572  Z    chrs        14.7K     43.7K  Cstewardess_coatZ
573  Z    chrs         4.0K     11.4K  Cheadleslie_sZ
574  Z    props        184B      368B  PlasercutZ
575  Z    props       13.4K     33.8K  Psk_shuttleZ
576  Z    chrs        18.1K     52.8K  CminiskedarZ
577  Z    props        5.7K     10.9K  PnewvilladoorZ
578  Z    chrs        14.9K     44.0K  Cnsa_lackeyZ
579  Z    chrs         3.9K     10.8K  Cheadmatt_cZ
580  Z    chrs        15.0K     44.2K  Cpres_securityZ
581  Z    chrs         3.1K      8.4K  Cheadpeer_sZ
582  Z    chrs        14.9K     43.4K  CnegotiatorZ
583  Z    chrs         4.1K     11.5K  Cheadeileen_tZ
584  Z    props        2.1K      5.5K  Psk_pillarleftZ
585  Z    props        2.1K      5.5K  Psk_pillarrightZ
586  Z    props        440B      824B  Psk_plinth_tZ
587  Z    props        432B      792B  Psk_plinth_mlZ
588  Z    props        435B      792B  Psk_plinth_mrZ
589  Z    props        515B      936B  Psk_plinth_blZ
590  Z    props        521B      936B  Psk_plinth_brZ
591  Z    props        222B      344B  Psk_fl_shad_tZ
592  Z    props        221B      336B  Psk_fl_shad_mlZ
593  Z    props        221B      336B  Psk_fl_shad_mrZ
594  Z    props        226B      336B  Psk_fl_shad_blZ
595  Z    props        226B      336B  Psk_fl_shad_brZ
596  Z    props        221B      336B  Psk_fl_noshad_tZ
597  Z    props        217B      328B  Psk_fl_noshad_mlZ
598  Z    props        217B      328B  Psk_fl_noshad_mrZ
599  Z    props        225B      344B  Psk_fl_noshad_blZ
600  Z    props        228B      344B  Psk_fl_noshad_brZ
601  Z    guns         2.8K      6.4K  GhudpieceZ
602  Z    props        2.2K      5.9K  Psk_templecolumn1Z
603  Z    props        2.2K      6.3K  Psk_templecolumn2Z
604  Z    props        2.3K      6.2K  Psk_templecolumn3Z
605  Z    props        373B      616B  Psk_sunshad1Z
606  Z    props        358B      592B  Psk_sunshad2Z
607  Z    props        350B      584B  Psk_sunnoshad1Z
608  Z    props        378B      608B  Psk_sunnoshad2Z
609  Z    chrs        16.0K     45.7K  Cg5_guardZ
610  Z    chrs         3.8K     10.5K  Cheadandy_rZ
611  Z    chrs        15.6K     45.4K  Cpelagic_guardZ
612  Z    chrs        16.6K     47.0K  Cg5_swat_guardZ
613  Z    chrs        15.1K     44.7K  Calaskan_guardZ
614  Z    chrs        11.8K     31.2K  Cmaian_soldierZ
615  Z    chrs         3.8K     10.7K  Cheadben_rZ
616  Z    chrs         3.8K     11.0K  Cheadsteve_kZ
617  Z    props        519B     1000B  PbarrelZ
618  Z    props        278B      488B  Pglass_floorZ
619  Z    props        293B      480B  Pesca_stepZ
620  Z    props        843B      2.0K  Pmatrix_liftZ
621  Z    props        914B      1.9K  Prubble1Z
622  Z    props        412B      720B  Prubble2Z
623  Z    props        398B      632B  Prubble3Z
624  Z    props        409B      712B  Prubble4Z
625       audio        2.5K      2.5K  Arecep01M
626       audio        4.7K      4.7K  Arecep02M
627       audio        4.8K      4.8K  Arecep03M
628       audio        5.6K      5.6K  Arecep04M
629       audio        2.9K      2.9K  Arecep05M
630       audio        6.0K      6.0K  Arecep06M
631       audio        4.3K      4.3K  Arlguard1M
632       audio        5.3K      5.3K  Arltech01M
633       audio        5.6K      5.6K  Arltech02M
634       audio        4.3K      4.3K  Arltech03M
635       audio        2.9K      2.9K  Arltech04M
636       audio        3.7K      3.7K  Arltech05M
637       audio        2.9K      2.9K  Arltech06M
638       audio        6.2K      6.2K  Ascie2aM
639       audio        4.2K      4.2K  Ascie2bM
640       audio        5.1K      5.1K  Ascie2cM
641       audio        5.6K      5.6K  Ascie2dM
642       audio        5.3K      5.3K  Ascie2eM
643       audio        6.6K      6.6K  Ascie2fM
644       audio        4.7K      4.7K  Ascie2gM
645       audio        4.0K      4.0K  Ascie3aM
646       audio        5.3K      5.3K  Ascie3bM
647       audio        5.5K      5.5K  Ascie3cM
648       audio        6.7K      6.7K  Ascie3dM
649       audio        6.9K      6.9K  Ascie3eM
650       audio        7.5K      7.5K  Ascie3gM
651       audio        5.7K      5.7K  Ascien10aM
652       audio        3.7K      3.7K  Ascien2_aM
653       audio        3.8K      3.8K  Ascien3_aM
654       audio        4.3K      4.3K  Ascien4_aM
655       audio        7.5K      7.5K  Ascien5_aM
656       audio        6.4K      6.4K  Ascien6_aM
657       audio        5.1K      5.1K  Ascien7_aM
658       audio        3.7K      3.7K  Ascien9_aM
659       audio       21.5K     21.5K  AvilgrimM
660       audio        4.6K      4.6K  Awepgd01M
661       audio        3.4K      3.4K  Awepgd02M
662       audio        3.7K      3.7K  Awepgd03M
663       audio        2.4K      2.4K  Awepsc01M
664       audio        2.8K      2.8K  Awepsc02M
665       audio        2.5K      2.5K  Awepsc03M
666       audio       10.6K     10.6K  Aa51elv01M
667       audio        7.3K      7.3K  Aa51elv02M
668       audio        9.5K      9.5K  Aa51elv03M
669       audio        2.4K      2.4K  Aa51grd01M
670       audio        2.0K      2.0K  Aa51grd02M
671       audio        4.0K      4.0K  Aa51grd03M
672       audio        3.8K      3.8K  Aa51grd04M
673       audio        3.7K      3.7K  Aa51grd05M
674       audio        4.8K      4.8K  Aa51grd06M
675       audio        4.0K      4.0K  Aa51grd07M
676       audio        3.8K      3.8K  Aa51grd08M
677       audio        2.9K      2.9K  Aa51grd09M
678       audio        3.3K      3.3K  Aa51grd10M
679       audio        4.6K      4.6K  Aa51jo1M
680       audio        7.5K      7.5K  Aa51jo2M
681       audio        5.1K      5.1K  Aa51jo3M
682       audio        5.1K      5.1K  Aa51jo4M
683       audio        3.7K      3.7K  Aa51jo5M
684       audio        8.9K      8.9K  Aa51jo6M
685       audio        9.3K      9.3K  Aa51jon01M
686       audio        6.2K      6.2K  Aa51jon02M
687       audio        8.2K      8.2K  Aa51jon03M
688       audio        7.1K      7.1K  Aa51jon04M
689       audio       12.6K     12.6K  Aa51jon05M
690       audio       10.8K     10.8K  Aa51jon06M
691       audio        4.6K      4.6K  Aa51jon07M
692       audio        4.2K      4.2K  Aa51jon08M
693       audio        5.7K      5.7K  Aa51jon09M
694       audio        3.4K      3.4K  Aa51jon10M
695       audio        4.7K      4.7K  Aa51jon11M
696       audio        4.6K      4.6K  Aa51jon12M
697       audio        7.9K      7.9K  Aa51jon14M
698       audio       10.8K     10.8K  Aa51jon15M
699       audio        6.6K      6.6K  Aa51sci1M
700       audio        9.8K      9.8K  Aaf1jo01M
701       audio       10.6K     10.6K  Aaf1jo02M
702       audio        8.2K      8.2K  Aaf1jo03M
703       audio        7.6K      7.6K  Aaf1pr01M
704       audio        3.8K      3.8K  Aaf1pr02M
705       audio        6.9K      6.9K  Aaf1pr03M
706       audio        3.4K      3.4K  Aaf1pr04M
707       audio        5.1K      5.1K  Aaf1pr05M
708       audio        5.1K      5.1K  Aaf1pr06M
709       audio        4.2K      4.2K  Aaf1pr07M
710       audio       16.9K     16.9K  Aaf1pr08M
711       audio       15.7K     15.7K  Aaf1pr09M
712       audio        5.3K      5.3K  Aaf1pr10M
713       audio        8.2K      8.2K  Aaf1tr01M
714       audio        6.2K      6.2K  Aaf1tr02M
715       audio        7.5K      7.5K  Aaf1tr03M
716       audio        2.2K      2.2K  Aairbgd01M
717       audio        3.1K      3.1K  Aairbgd02M
718       audio        5.7K      5.7K  Aairbgd03M
719       audio        6.4K      6.4K  Aairbgd04M
720       audio        4.2K      4.2K  Aairbgd05M
721       audio        3.7K      3.7K  Aairbgd06M
722       audio        3.7K      3.7K  Aairbgd07M
723       audio        4.0K      4.0K  Aairbgd08M
724       audio        2.0K      2.0K  Aairbgd09M
725       audio        3.1K      3.1K  Aairbgd10M
726       audio        4.0K      4.0K  Aairbgd11M
727       audio        4.7K      4.7K  Aairbgd12M
728       audio        5.1K      5.1K  Aairbgd13M
729       audio        6.2K      6.2K  Aairbgd14M
730       audio        4.8K      4.8K  Aairbgd15M
731       audio        3.8K      3.8K  Aairbgd16M
732       audio        6.0K      6.0K  Aairstw01M
733       audio        3.1K      3.1K  Aairstw02M
734       audio        3.7K      3.7K  Aairstw03M
735       audio       12.7K     12.7K  Aassael01M
736       audio        9.9K      9.9K  Aassael02M
737       audio        4.3K      4.3K  Aassael03M
738       audio        8.0K      8.0K  Aassael04M
739       audio       10.6K     10.6K  Aassael05M
740       audio       13.0K     13.0K  Aassael06M
741       audio        9.1K      9.1K  Absewrk01M
742       audio        4.0K      4.0K  Absewrk02M
743       audio        5.6K      5.6K  Absewrk03M
744       audio        5.5K      5.5K  Absewrk04M
745       audio        6.7K      6.7K  Absewrk05M
746       audio       12.6K     12.6K  Acetael01M
747       audio        5.3K      5.3K  Achdroid1M
748       audio        4.8K      4.8K  Achdroid2M
749       audio        5.1K      5.1K  Acsec01M
750       audio        3.3K      3.3K  Acsec02M
751       audio        3.4K      3.4K  Acsec03M
752       audio        8.5K      8.5K  Acstan1M
753       audio        9.1K      9.1K  Acstan2M
754       audio        4.7K      4.7K  Adevr01M
755       audio        6.4K      6.4K  Adevr02M
756       audio        5.3K      5.3K  Adevr03M
757       audio        7.3K      7.3K  Adevr04M
758       audio        5.3K      5.3K  Adevr05M
759       audio        6.9K      6.9K  Adevr06M
760       audio        6.4K      6.4K  Adevr07M
761       audio        6.7K      6.7K  Adevr08M
762       audio        5.7K      5.7K  Adevr09M
763       audio        4.6K      4.6K  Adevr10M
764       audio        2.8K      2.8K  Adevr11M
765       audio        8.5K      8.5K  Adevr12M
766       audio        4.3K      4.3K  Aexec01M
767       audio        4.2K      4.2K  Aexec02M
768       audio        4.6K      4.6K  Aexec04M
769       audio        3.7K      3.7K  Aexec05M
770       audio        4.3K      4.3K  Aexec06M
771       audio        7.3K      7.3K  Aexec07M
772       audio        4.7K      4.7K  Aexec08M
773       audio        4.7K      4.7K  Aexec09M
774       audio       17.7K     17.7K  Aexec10M
775       audio       19.0K     19.0K  Aexec11M
776       audio        6.0K      6.0K  Aexec12M
777       audio        5.1K      5.1K  Aexec13M
778       audio        4.8K      4.8K  Aexec14M
779       audio        6.7K      6.7K  Ahelic01M
780       audio        7.3K      7.3K  Ahelic02M
781       audio        5.5K      5.5K  Ahelic03M
782       audio        4.7K      4.7K  Ahologd01M
783       audio        4.8K      4.8K  AholohopkM
784       audio        6.4K      6.4K  Ainvcar01M
785       audio        6.7K      6.7K  Ainvcar02M
786       audio        6.2K      6.2K  Ainvcar03M
787       audio        6.7K      6.7K  Ainvcar04M
788       audio        8.2K      8.2K  Ainvcar05M
789       audio        8.4K      8.4K  Ainvcar06M
790       audio       11.3K     11.3K  Ainvcar07M
791       audio        6.9K      6.9K  Ainvcar08M
792       audio        8.8K      8.8K  Ainvcar09M
793       audio        6.9K      6.9K  Ainvcar10M
794       audio        7.6K      7.6K  Ainvcar11M
795       audio        8.0K      8.0K  Ainvcar12M
796       audio        4.7K      4.7K  AinvfarrM
797       audio        2.0K      2.0K  AinvfemaM
798       audio        6.2K      6.2K  AinvfostM
799       audio       13.9K     13.9K  AinvgrimM
800       audio        7.3K      7.3K  AinvhopkM
801       audio        2.8K      2.8K  AinvmaleM
802       audio        9.3K      9.3K  Ajoexec01M
803       audio        2.8K      2.8K  Ajoexec02M
804       audio        4.8K      4.8K  Ajosci01M
805       audio        4.7K      4.7K  Ajosci02M
806       audio        4.2K      4.2K  Ajosci03M
807       audio        7.9K      7.9K  Alabacc1M
808       audio       10.2K     10.2K  Alabacc2M
809       audio        9.1K      9.1K  Alabacc3M
810       audio        7.9K      7.9K  Alabacc4M
811       audio        7.1K      7.1K  Alabacc5M
812       audio        7.1K      7.1K  Alabacc6M
813       audio        2.9K      2.9K  Alabtech1M
814       audio        6.6K      6.6K  Alabtech2M
815       audio        5.7K      5.7K  Alabtech3M
816       audio        6.6K      6.6K  Alabtech5M
817       audio        6.0K      6.0K  Alabtech6M
818       audio        7.5K      7.5K  Alabtech7M
819       audio        6.4K      6.4K  Alabtech8M
820       audio        4.6K      4.6K  Alabtech9M
821       audio        5.7K      5.7K  Aoffwrk01M
822       audio        5.5K      5.5K  Aoffwrk02M
823       audio        9.5K      9.5K  Aoffwrk03M
824       audio        8.2K      8.2K  Aoffwrk04M
825  Z    chrs        12.6K     35.3K  Cpresident_cloneZ
826  Z    chrs         5.5K     16.0K  CheadjonathanZ
827  Z    chrs         5.4K     15.1K  Cheadmaian_sZ
828  Z    chrs        18.5K     53.1K  Cdark_af1Z
829  Z    props        5.3K     11.6K  Pcable_carZ
830  Z    props        4.3K      9.5K  Pelvis_saucerZ
831  Z    props        6.8K     12.6K  Pstewardess_trolleyZ
832  Z    props        1.8K      4.9K  Pairbase_lift_enclosedZ
833  Z    props        1.0K      2.3K  Pairbase_lift_angleZ
834  Z    props        519B      952B  Pairbase_safedoorZ
835  Z    props        608B      1.1K  Paf1_pilotchairZ
836  Z    props        1.0K      1.8K  Paf1_passchairZ
837  Z    chrs         3.8K     10.3K  CheadshaunZ
838  Z    props        457B      840B  PchrnightsightZ
839  Z    props        1.0K      2.2K  PchrshieldZ
840  Z    props        1.0K      1.8K  Pchrfalcon2Z
841  Z    props        857B      1.5K  Pchrleegun1Z
842  Z    props        1.1K      2.2K  PchrmaulerZ
843  Z    props        904B      1.6K  Pchrdy357Z
844  Z    props        831B      1.6K  Pchrdy357trentZ
845  Z    props        789B      1.5K  PchrmaianpistolZ
846  Z    props        1.1K      2.0K  Pchrfalcon2silZ
847  Z    props        1.2K      2.3K  Pchrfalcon2scopeZ
848  Z    props        1.1K      1.9K  Pchrcmp150Z
849  Z    props        1.8K      3.7K  Pchrar34Z
850  Z    props        1.1K      2.3K  PchrdragonZ
851  Z    props        1.3K      2.8K  PchrsuperdragonZ
852  Z    props        1.2K      2.6K  PchravengerZ
853  Z    props        1.3K      2.6K  PchrcycloneZ
854  Z    props        657B      1.0K  PchrmaiansmgZ
855  Z    props        1.0K      2.1K  Pchrrcp120Z
856  Z    props        1.0K      2.0K  PchrpcgunZ
857  Z    props        777B      1.5K  PchrshotgunZ
858  Z    props        1.5K      3.0K  PchrskminigunZ
859  Z    props        915B      1.6K  PchrdyrocketZ
860  Z    props        1.0K      2.0K  PchrdevastatorZ
861  Z    props        1.1K      2.2K  PchrskrocketZ
862  Z    props        1.0K      1.9K  Pchrz2020Z
863  Z    props        1.1K      2.1K  PchrsniperrifleZ
864  Z    props        1.1K      2.2K  PchrcrossbowZ
865  Z    props        1.0K      2.1K  PchrdruggunZ
866  Z    props        1.9K      4.0K  PchrknifeZ
867  Z    props        647B      1.3K  PchrnbombZ
868  Z    props        875B      1.6K  PchrflashbangZ
869  Z    props        657B      1.3K  PchrgrenadeZ
870  Z    props        925B      1.9K  PchrtimedmineZ
871  Z    props        911B      1.9K  PchrproximitymineZ
872  Z    props        884B      1.8K  PchrremotemineZ
873  Z    props        3.8K      7.7K  PchrecmmineZ
874  Z    props        590B      1.2K  PchrwppkZ
875  Z    props        653B      1.2K  Pchrtt33Z
876  Z    props        918B      1.9K  PchrskorpionZ
877  Z    props       1003B      2.0K  PchrkalashZ
878  Z    props        733B      1.6K  PchruziZ
879  Z    props        923B      2.0K  Pchrmp5kZ
880  Z    props        988B      2.2K  Pchrm16Z
881  Z    props        1.1K      2.3K  Pchrfnp90Z
882  Z    props        1.3K      2.7K  PchrdyrocketmisZ
883  Z    props        424B      936B  PchrskrocketmisZ
884  Z    props        619B      1.2K  PchrcrossboltZ
885  Z    props        646B      1.2K  PchrdevgrenadeZ
886  Z    props        646B      1.2K  PchrdraggrenadeZ
887  Z    guns         6.8K     16.3K  Gfalcon2Z
888  Z    guns         4.7K     10.9K  Gleegun1Z
889  Z    guns         4.9K     11.7K  GskpistolZ
890  Z    guns         6.5K     15.1K  Gdy357Z
891  Z    guns         6.5K     15.4K  Gdy357trentZ
892  Z    guns         3.9K      9.1K  GmaianpistolZ
893  Z    guns         4.2K      9.8K  Gcmp150Z
894  Z    guns         4.7K     11.1K  Gar34Z
895  Z    guns         5.4K     14.4K  GdydragonZ
896  Z    guns         6.2K     17.1K  GdysuperdragonZ
897  Z    guns         6.1K     14.0K  Gk7avengerZ
898  Z    guns         5.3K     11.8K  GcycloneZ
899  Z    guns         4.0K      8.9K  GmaiansmgZ
900  Z    guns         5.6K     12.8K  Grcp120Z
901  Z    guns         6.1K     14.3K  GpcgunZ
902  Z    guns         6.1K     14.4K  GshotgunZ
903  Z    guns         7.7K     18.5K  GskminigunZ
904  Z    guns         8.5K     16.9K  GdyrocketZ
905  Z    guns         6.0K     14.6K  GdydevastatorZ
906  Z    guns         5.2K     11.9K  GskrocketZ
907  Z    guns         6.9K     15.4K  Gz2020Z
908  Z    guns         6.0K     13.8K  GsniperrifleZ
909  Z    guns         5.1K     11.9K  GcrossbowZ
910  Z    guns         4.8K     11.6K  GdruggunZ
911  Z    guns         2.9K      6.3K  GknifeZ
912  Z    guns         3.9K      8.9K  GgrenadeZ
913  Z    guns         1.7K      3.4K  GtimedmineZ
914  Z    guns         1.6K      3.4K  GproximitymineZ
915  Z    guns         2.4K      5.0K  GremotemineZ
916  Z    guns         3.0K      6.0K  GwppkZ
917  Z    guns         3.2K      6.8K  Gtt33Z
918  Z    guns         3.8K      9.0K  GskorpionZ
919  Z    guns         2.3K      5.9K  Gak47Z
920  Z    guns         2.3K      5.9K  GuziZ
921  Z    guns         2.9K      7.2K  Gmp5kZ
922  Z    guns         2.3K      5.2K  Gm16Z
923  Z    guns         2.9K      6.6K  Gfnp90Z
924  Z    guns         3.7K      8.7K  Gfalcon2lodZ
925  Z    guns         4.8K     11.3K  GskminigunlodZ
926  Z    props        1.4K      3.5K  Pa51_turretZ
927  Z    props        2.1K      6.2K  PpelagicdoorZ
928       audio       11.8K     11.8K  Am1_l1_aM
929       audio        8.8K      8.8K  Am1_l1_bM
930       audio        6.4K      6.4K  Am1_l1_cM
931       audio        9.5K      9.5K  Am1_l1_dM
932       audio       13.9K     13.9K  Am1_l2_aM
933       audio        7.5K      7.5K  Am1_l2_bM
934       audio       11.5K     11.5K  Am1_l2_cM
935       audio       12.6K     12.6K  Am1_l2_dM
936       audio        9.9K      9.9K  Am1_l3_aM
937       audio       10.8K     10.8K  Am1_l3_bM
938       audio        7.9K      7.9K  Am1_l3_cM
939       audio       11.1K     11.1K  Am1_l3_dM
940       audio       12.2K     12.2K  Am2_l1_aM
941       audio        7.5K      7.5K  Am2_l1_bM
942       audio        5.5K      5.5K  Am2_l1_cM
943       audio        8.5K      8.5K  Am2_l1_dM
944       audio       10.8K     10.8K  Am3_l1_aM
945       audio        8.2K      8.2K  Am3_l1_bM
946       audio       14.0K     14.0K  Am3_l1_cM
947       audio        9.7K      9.7K  Am3_l1_dM
948       audio        7.9K      7.9K  Am3_l2_aM
949       audio       11.1K     11.1K  Am3_l2_bM
950       audio       13.6K     13.6K  Am3_l2_cM
951       audio        8.9K      8.9K  Am3_l2_dM
952       audio       10.6K     10.6K  Am4_l1_aM
953       audio       11.8K     11.8K  Am4_l1_bM
954       audio        9.3K      9.3K  Am4_l1_cM
955       audio       13.1K     13.1K  Am4_l1_dM
956       audio       15.5K     15.5K  Am4_l2_aM
957       audio       11.3K     11.3K  Am4_l2_bM
958       audio       13.6K     13.6K  Am4_l2_cM
959       audio        9.5K      9.5K  Am4_l2_dM
960       audio        7.1K      7.1K  Am4_l3_aM
961       audio       12.7K     12.7K  Am4_l3_bM
962       audio       13.5K     13.5K  Am4_l3_cM
963       audio        8.2K      8.2K  Am4_l3_dM
964       audio       13.0K     13.0K  Am5_l1_aM
965       audio        8.5K      8.5K  Am5_l1_bM
966       audio        8.8K      8.8K  Am5_l1_cM
967       audio       13.6K     13.6K  Am5_l1_dM
968       audio        7.5K      7.5K  Am5_l2_aM
969       audio        8.4K      8.4K  Am5_l2_bM
970       audio        8.9K      8.9K  Am5_l2_cM
971       audio        6.6K      6.6K  Am5_l2_dM
972       audio        3.8K      3.8K  Am5_l3_aM
973       audio        4.8K      4.8K  Am5_l3_bM
974       audio        5.7K      5.7K  Am5_l3_cM
975       audio        8.8K      8.8K  Am5_l3_dM
976       audio       11.5K     11.5K  Am6_l1_aM
977       audio        6.2K      6.2K  Am6_l1_bM
978       audio       18.4K     18.4K  Am6_l1_cM
979       audio        9.5K      9.5K  Am6_l1_dM
980       audio        7.1K      7.1K  Am6_l2_aM
981       audio       11.5K     11.5K  Am6_l2_bM
982       audio       13.1K     13.1K  Am6_l2_cM
983       audio        5.1K      5.1K  Am6_l2_dM
984       audio        7.5K      7.5K  Am7_l1_aM
985       audio        8.0K      8.0K  Am7_l1_bM
986       audio        9.8K      9.8K  Am7_l1_cM
987       audio        7.9K      7.9K  Am7_l1_dM
988       audio       13.6K     13.6K  Am8_l1_aM
989       audio        6.0K      6.0K  Am8_l1_bM
990       audio        7.6K      7.6K  Am8_l1_cM
991       audio        9.5K      9.5K  Am8_l1_dM
992       audio        6.9K      6.9K  Am9_l1_aM
993       audio       14.8K     14.8K  Am9_l1_bM
994       audio       11.1K     11.1K  Am9_l1_cM
995       audio       12.2K     12.2K  Am9_l1_dM
996       audio        4.8K      4.8K  Ap1_01_joM
997       audio       25.2K     25.2K  Ap1_02_caM
998       audio        6.0K      6.0K  Ap1_03_joM
999       audio       31.9K     31.9K  Ap1_04_caM
1000       audio        5.6K      5.6K  Ap1_05_joM
1001       audio       19.5K     19.5K  Ap1_06_caM
